	i	PRP	<c/>
	know	VBP	<f/>
sw03utt/sw_0320_4720.utt:A:20:11	in	IN	<f/>
	a	DT	<f/>
	in	IN	<rm-2/><rpMid/>
	a	DT	<rpEndSub/>
	given	JJ	<f/>
	year	NN	<f/>
	dental	JJ	<f/>
	dental	JJ	<rm-1/><rpMid/>
	expenses	NNS	<rpEndSub/>
	can	MD	<f/>
	really	RB	<f/>
	kill	VB	<f/>
	you	PRP	<f/>
sw03utt/sw_0320_4720.utt:B:21:12	now	UH	<e/>
	my	PRP$	<c/>
	husband	NN	<f/>
	is	VBZ	<f/>
	with	IN	<f/>
	uh	UH	<e/>
	$unc$northwest	NNP	<c/>
	$unc$airlines	NNPS	<f/>
sw03utt/sw_0320_4720.utt:B:22:12	and	CC	<f/>
	he	PRP	<f/>
	gets	VBZ	<f/>
	uh	UH	<e/>
	you	PRP	<e/>
	know	VBP	<e/>
	the	DT	<c/>
	full	JJ	<f/>
	health	NN	<f/>
	and	CC	<f/>
	dental	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:23:12	and	CC	<f/>
	uh	UH	<e/>
	we	PRP	<c/>
	have	VBP	<f/>
	$unc$four	CD	<f/>
	children	NNS	<f/>
sw03utt/sw_0320_4720.utt:B:24:12	and	CC	<f/>
	what	WP	<f/>
	you	PRP	<f/>
	pay	VBP	<f/>
	just	RB	<f/>
	to	TO	<f/>
	have	VB	<f/>
	teeth	NNS	<f/>
	cleaned	VBN	<f/>
	is	VBZ	<f/>
	outrageous	JJ	<f/>
sw03utt/sw_0320_4720.utt:A:25:13	right	UH	<f/>
sw03utt/sw_0320_4720.utt:B:26:14	and	CC	<f/>
	i	PRP	<f/>
	dont	VBPRB	<f/>
	know	VB	<f/>
	how	WRB	<f/>
	people	NNS	<f/>
	that	WDT	<f/>
	dont	VBPRB	<f/>
	have	VB	<f/>
	it	PRP	<f/>
	can	MD	<f/>
	afford	VB	<f/>
	it	PRP	<f/>
sw03utt/sw_0320_4720.utt:A:27:15	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:28:15	its	PRPBES	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:29:16	or	CC	<f/>
	maybe	RB	<f/>
	they	PRP	<f/>
	dont	VBPRB	<f/>
sw03utt/sw_0320_4720.utt:A:30:17	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:31:17	uh	UH	<e/>
	and	CC	<c/>
	then	RB	<f/>
	uh	UH	<e/>
	uh	UH	<e/>
	if	IN	<c/>
	the	DT	<f/>
	cleaning	NN	<f/>
	doesnt	VBZRB	<f/>
	get	VB	<f/>
	you	PRP	<f/>
	the	DT	<f/>
	orthodony	NN	<f/>
	will	MD	<f/>
sw03utt/sw_0320_4720.utt:B:32:18	thats	DTBES	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:33:18	thats	DTBES	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:A:34:19	uh	UH	<e/>
	i	PRP	<c/>
	guess	VBP	<f/>
	that	DT	<f/>
	would	MD	<f/>
	be	VB	<f/>
	up	IN	<f/>
	there	RB	<f/>
sw03utt/sw_0320_4720.utt:A:35:19	uh	UH	<e/>
	im	PRPVBP	<c/>
	not	RB	<f/>
	sure	JJ	<f/>
	if	IN	<f/>
	i	PRP	<f/>
	would	MD	<f/>
	rank	VB	<f/>
	uh	UH	<e/>
	how	WRB	<rm-4/><rpMid/>
	i	PRP	<rpMid/>
	would	MD	<rpMid/>
	rank	VB	<rpEndSub/>
	that	DT	<f/>
	next	RB	<f/>
	to	IN	<f/>
	say	UH	<e/>
	compared	VBN	<rm-2/><rpMid/>
	to	IN	<rpEndSub/>
	retirement	NN	<f/>
sw03utt/sw_0320_4720.utt:A:36:19	or	CC	<f/>
	uh	UH	<e/>
	uh	UH	<e/>
	uh	UH	<e/>
	pretax	JJ	<c/>
	savings	NNS	<f/>
	was	VBD	<f/>
	another	DT	<f/>
	thing	NN	<f/>
	that	WDT	<f/>
	i	PRP	<f/>
	think	VBP	<f/>
	is	VBZ	<f/>
	a	DT	<f/>
	a	DT	<rm-1/><rpMid/>
	great	JJ	<rpEndSub/>
	a	DT	<rm-3/><rpMid/>
	great	JJ	<rpEndSub/>
	benefit	NN	<f/>
sw03utt/sw_0320_4720.utt:B:37:20	uh-huh	UH	<f/>
sw03utt/sw_0320_4720.utt:B:39:22	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:40:23	and	CC	<f/>
	i	PRP	<f/>
	i	PRP	<rm-1/><rpEndSub/>
	think	VBP	<f/>
	its	PRPBES	<f/>
	really	RB	<f/>
	something	NN	<f/>
	that	WDT	<f/>
	the	DT	<f/>
	uh	UH	<e/>
	the	DT	<rm-1/><rpEndSub/>
	government	NN	<f/>
	ought	MD	<f/>
	to	TO	<f/>
	encourage	VB	<f/>
	more	RBR	<f/>
	because	IN	<f/>
	uh	UH	<e/>
	there	EX	<c/>
	are	VBP	<f/>
	all	PDT	<f/>
	these	DT	<f/>
	complaints	NNS	<f/>
	about	IN	<f/>
	how	WRB	<f/>
	were	PRPVBP	<f/>
	not	RB	<f/>
	a	DT	<f/>
	saving	JJ	<f/>
	country	NN	<f/>
	and	CC	<f/>
	where	WRB	<f/>
	the	DT	<f/>
	average	JJ	<f/>
	savings	NN	<f/>
	rate	NN	<f/>
	is	VBZ	<f/>
	something	NN	<f/>
	like	IN	<f/>
	$unc$four	CD	<f/>
	percent	NN	<f/>
	in	IN	<f/>
	this	DT	<f/>
	country	NN	<f/>
	and	CC	<f/>
	$unc$fifteen	CD	<f/>
	percent	NN	<f/>
	in	IN	<f/>
	uh	UH	<e/>
	$unc$germany	NNP	<c/>
	and	CC	<f/>
	$unc$japan	NNP	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:41:24	right	UH	<f/>
sw03utt/sw_0320_4720.utt:B:43:26	well	UH	<e/>
	its	PRPBES	<c/>
	a	DT	<f/>
	lot	NN	<f/>
	easier	RBR	<f/>
	to	TO	<f/>
	to	TO	<rm-1/><rpEndSub/>
	save	VB	<f/>
	it	PRP	<f/>
	when	WRB	<f/>
	you	PRP	<f/>
	dont	VBPRB	<f/>
	get	VB	<f/>
	your	PRP$	<f/>
	hands	NNS	<f/>
	on	IN	<f/>
	it	PRP	<f/>
	first	RB	<f/>
sw03utt/sw_0320_4720.utt:A:44:27	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:45:27	when	WRB	<f/>
	you	PRP	<f/>
	have	VBP	<f/>
	the	DT	<f/>
	when	WRB	<rm-4/><rpMid/>
	you	PRP	<rpMid/>
	have	VBP	<rpMid/>
	the	DT	<rpMid/>
	uh	UH	<e/>
	the	DT	<rm-1/><rpEndSub/>
	economy	NN	<f/>
	to	IN	<f/>
	scale	NN	<f/>
	and	CC	<f/>
	everything	NN	<f/>
	that	WDT	<f/>
	a	DT	<f/>
	large	JJ	<f/>
	corporation	NN	<f/>
	has	VBZ	<f/>
	and	CC	<f/>
	you	PRP	<rm-1/><rpEndDel/>
	can	MD	<f/>
	uh	UH	<e/>
	offer	VB	<c/>
	some	DT	<f/>
	incentive	NN	<f/>
sw03utt/sw_0320_4720.utt:A:46:27	and	CC	<f/>
	if	IN	<f/>
	the	DT	<f/>
	government	NN	<f/>
	goes	VBZ	<f/>
	along	IN	<f/>
	by	IN	<f/>
	not	RB	<f/>
	taxing	VBG	<f/>
	it	PRP	<f/>
	when	WRB	<f/>
	you	PRP	<f/>
	put	VBP	<f/>
	it	PRP	<f/>
	aside	RB	<f/>
	you	PRP	<f/>
	can	MD	<f/>
	really	RB	<f/>
	build	VB	<f/>
	up	RP	<f/>
	uh	UH	<e/>
	the	DT	<c/>
	savings	NNS	<f/>
	and	CC	<f/>
	the	DT	<f/>
	that	WDT	<rm-2/><rpEndSub/>
	you	PRP	<f/>
	wouldnt	MDRB	<f/>
	otherwise	RB	<f/>
	do	VB	<f/>
sw03utt/sw_0320_4720.utt:B:47:28	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:49:29	and	CC	<f/>
sw03utt/sw_0320_4720.utt:B:50:30	uh	UH	<e/>
	what	WP	<c/>
	about	IN	<f/>
	what	WP	<rm-2/><rpMid/>
	about	IN	<rpEndSub/>
	uh	UH	<e/>
	lesser	JJR	<c/>
	uh	UH	<e/>
	benefits	NNS	<c/>
	perhaps	RB	<f/>
	for	IN	<f/>
	you	PRP	<f/>
	but	CC	<f/>
	for	IN	<f/>
	for	IN	<rm-1/><rpEndSub/>
	the	DT	<f/>
	women	NNS	<f/>
	in	IN	<f/>
	the	DT	<f/>
	in	IN	<rm-2/><rpMid/>
	the	DT	<rpEndSub/>
	corporation	NN	<f/>
sw03utt/sw_0320_4720.utt:B:51:30	for	IN	<f/>
	example	NN	<f/>
	uh	UH	<e/>
	oh	UH	<e/>
sw03utt/sw_0320_4720.utt:A:52:31	leave	NN	<f/>
sw03utt/sw_0320_4720.utt:B:53:32	yeah	UH	<f/>
sw03utt/sw_0320_4720.utt:B:55:34	do	VBP	<f/>
	they	PRP	<f/>
	even	RB	<f/>
	do	VBP	<rm-3/><rpMid/>
	they	PRP	<rpEndSub/>
	have	VB	<f/>
	father	NN	<f/>
	leaves	NNS	<f/>
	or	CC	<f/>
	anything	NN	<f/>
	like	IN	<f/>
	that	DT	<f/>
sw03utt/sw_0320_4720.utt:A:56:35	you	PRP	<e/>
	know	VBP	<e/>
	i	PRP	<c/>
	i	PRP	<rm-1/><rpEndSub/>
	dont	VBPRB	<f/>
	think	VB	<f/>
	so	RB	<f/>
	yet	RB	<f/>
sw03utt/sw_0320_4720.utt:A:57:35	they	PRP	<f/>
	may	MD	<f/>
	have	VB	<f/>
	uh	UH	<e/>
	just	RB	<c/>
	plain	JJ	<f/>
	parental	JJ	<f/>
	leave	NN	<f/>
	which	WDT	<f/>
	either	DT	<f/>
	one	NN	<f/>
	can	MD	<f/>
	take	VB	<f/>
sw03utt/sw_0320_4720.utt:B:58:36	uh-huh	UH	<f/>
sw03utt/sw_0320_4720.utt:A:59:37	uh	UH	<e/>
	i	PRP	<c/>
	their	PRP$	<f/>
	uh	UH	<e/>
	i	PRP	<rm-2/><rpMid/>
	know	VBP	<rpMid/>
	their	PRP$	<rpEndSub/>
	maternity	NN	<f/>
	leave	NN	<f/>
	is	VBZ	<f/>
	on	IN	<f/>
	the	DT	<f/>
	order	NN	<f/>
	of	IN	<f/>
	$unc$six	CD	<f/>
	weeks	NNS	<f/>
	which	WDT	<f/>
	i	PRP	<f/>
	think	VBP	<f/>
	is	VBZ	<f/>
	too	RB	<f/>
	short	JJ	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:60:38	oh	UH	<e/>
	i	PRP	<c/>
	do	VBP	<f/>
	too	RB	<f/>
sw03utt/sw_0320_4720.utt:A:61:39	uh	UH	<e/>
	uh	UH	<e/>
	i	PRP	<c/>
	really	RB	<f/>
	think	VBP	<f/>
	that	IN	<f/>
	we	PRP	<f/>
	need	VBP	<f/>
	to	TO	<f/>
	get	VB	<f/>
	into	IN	<f/>
	the	DT	<f/>
	mold	NN	<f/>
	where	WRB	<f/>
	we	PRP	<f/>
	talk	VBP	<f/>
	about	IN	<f/>
	years	NNS	<f/>
	rather	IN	<f/>
	than	IN	<f/>
	months	NNS	<f/>
	or	CC	<f/>
	weeks	NNS	<f/>
sw03utt/sw_0320_4720.utt:B:62:40	oh	UH	<e/>
	i	PRP	<c/>
	think	VBP	<f/>
	i	PRP	<rm-2/><rpMid/>
	think	VBP	<rpEndSub/>
	its	PRPBES	<f/>
	just	RB	<f/>
	a	DT	<f/>
	crying	JJ	<f/>
	shame	NN	<f/>
	uh	UH	<e/>
	for	IN	<c/>
	a	DT	<f/>
	mother	NN	<f/>
	to	TO	<f/>
	have	VB	<f/>
	to	TO	<f/>
	go	VB	<f/>
	back	RB	<f/>
	to	IN	<f/>
	work	NN	<f/>
	at	IN	<f/>
	$unc$six	CD	<f/>
	weeks	NNS	<f/>
sw03utt/sw_0320_4720.utt:A:65:43	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:66:43	and	CC	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:67:44	she	PRP	<f/>
	isnt	VBZRB	<f/>
	recovered	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:68:44	and	CC	<f/>
	uh	UH	<e/>
	the	DT	<c/>
	infant	NN	<f/>
	needs	VBZ	<f/>
	her	PRP	<f/>
	desperately	RB	<f/>
	at	IN	<f/>
	that	DT	<f/>
	point	NN	<f/>
	and	CC	<f/>
	time	NN	<f/>
sw03utt/sw_0320_4720.utt:A:69:45	there	RB	<f/>
sw03utt/sw_0320_4720.utt:A:73:49	there	EX	<f/>
	ought	MD	<f/>
	to	TO	<f/>
	be	VB	<f/>
	uh	UH	<e/>
	uh	UH	<e/>
	some	DT	<c/>
	compromise	NN	<f/>
	that	WDT	<f/>
	could	MD	<f/>
	where	WRB	<rm-2/><rpMid/>
	uh	UH	<e/>
	where	WRB	<rm-1/><rpEndSub/>
	the	DT	<rpMid/>
	person	NN	<rpMid/>
	would	MD	<rpEndSub/>
	be	VB	<f/>
	guaranteed	VBN	<f/>
	a	DT	<f/>
	uh	UH	<e/>
	career	NN	<c/>
	type	NN	<f/>
	position	NN	<f/>
	but	CC	<f/>
	not	RB	<f/>
	necessarily	RB	<f/>
	a	DT	<f/>
	continuation	NN	<f/>
	of	IN	<f/>
	exactly	RB	<f/>
	the	DT	<f/>
	same	JJ	<f/>
	position	NN	<f/>
	uh	UH	<e/>
	in	IN	<c/>
	exchange	NN	<f/>
	for	IN	<f/>
	a	DT	<f/>
	longer	JJR	<f/>
	period	NN	<f/>
	of	IN	<f/>
	time	NN	<f/>
sw03utt/sw_0320_4720.utt:B:74:50	uh-huh	UH	<f/>
sw03utt/sw_0320_4720.utt:B:76:52	right	UH	<f/>
sw03utt/sw_0320_4720.utt:B:77:52	i	PRP	<f/>
	agree	VBP	<f/>
sw03utt/sw_0320_4720.utt:A:78:53	its	PRPBES	<f/>
	uh	UH	<e/>
	its	PRPBES	<rm-1/><rpEndSub/>
	so	RB	<f/>
	important	JJ	<f/>
	to	IN	<f/>
	families	NNS	<f/>
	then	RB	<f/>
sw03utt/sw_0320_4720.utt:A:79:53	and	CC	<f/>
	uh	UH	<e/>
	and	CC	<rm-1/><rpEndSub/>
	yet	RB	<f/>
	anybody	NN	<f/>
	whos	WPHVS	<f/>
	gotten	VBN	<f/>
	far	RB	<f/>
	enough	RB	<f/>
	to	TO	<f/>
	get	VB	<f/>
	a	DT	<f/>
	good	JJ	<f/>
	salary	NN	<f/>
	is	VBZ	<f/>
	really	RB	<f/>
	reluctant	JJ	<f/>
	to	TO	<f/>
	give	VB	<f/>
	that	DT	<f/>
	up	RP	<f/>
sw03utt/sw_0320_4720.utt:B:80:54	oh	UH	<e/>
	sure	UH	<c/>
sw03utt/sw_0320_4720.utt:A:81:55	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:82:56	especially	RB	<f/>
	in	IN	<f/>
	this	DT	<f/>
	day	NN	<f/>
	and	CC	<f/>
	age	NN	<f/>
sw03utt/sw_0320_4720.utt:A:83:57	that	DT	<f/>
sw03utt/sw_0320_4720.utt:B:84:58	you	PRP	<f/>
	dont	VBPRB	<f/>
	want	VB	<f/>
	to	TO	<f/>
	start	VB	<f/>
	over	RP	<f/>
	again	RB	<f/>
	anywhere	RB	<f/>
sw03utt/sw_0320_4720.utt:A:85:59	yeah	UH	<f/>
sw03utt/sw_0320_4720.utt:A:86:59	youre	PRPVBP	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:A:87:59	i	PRP	<f/>
	think	VBP	<f/>
	youve	PRPVBP	<f/>
	put	VBN	<f/>
	your	PRP$	<f/>
	finger	NN	<f/>
	on	IN	<f/>
	the	DT	<f/>
	$unc$one	CD	<f/>
	benefit	NN	<f/>
	that	WDT	<f/>
	i	PRP	<f/>
	that	WDT	<rm-2/><rpMid/>
	i	PRP	<rpEndSub/>
	would	MD	<f/>
	most	RBS	<f/>
	like	VB	<f/>
	to	TO	<f/>
	see	VB	<f/>
	uh	UH	<e/>
	changed	VBN	<c/>
	uh	UH	<e/>
	the	DT	<c/>
	uh	UH	<e/>
	parental	JJ	<c/>
	leave	NN	<f/>
sw03utt/sw_0320_4720.utt:B:88:60	well	UH	<e/>
	i	PRP	<c/>
	think	VBP	<f/>
	theyre	PRPVBP	<f/>
	at	IN	<f/>
	theyre	PRPVBP	<rm-2/><rpEndSub/>
	theyve	PRPVBP	<rm-3/><rpMid/>
	come	VBN	<rpEndSub/>
	a	DT	<f/>
	long	JJ	<f/>
	way	NN	<f/>
	uh	UH	<e/>
	at	IN	<c/>
	least	JJS	<f/>
	some	DT	<f/>
	companies	NNS	<f/>
	some	DT	<f/>
	of	IN	<f/>
	them	PRP	<f/>
	uh	UH	<e/>
	my	PRP$	<c/>
	girlfriend	NN	<f/>
	in	IN	<f/>
	particular	JJ	<f/>
	that	WDT	<f/>
	works	VBZ	<f/>
	for	IN	<f/>
	a	DT	<f/>
	a	DT	<rm-1/><rpEndSub/>
	rental	JJ	<f/>
	car	NN	<f/>
	agency	NN	<f/>
sw03utt/sw_0320_4720.utt:A:89:61	right	UH	<f/>
sw03utt/sw_0320_4720.utt:B:91:62	and	CC	<f/>
	uh	UH	<e/>
	as	IN	<c/>
	manager	NN	<f/>
	and	CC	<f/>
	uh	UH	<e/>
	they	PRP	<rm-1/><rpEndDel/>
	have	VBP	<f/>
	a	DT	<f/>
	very	RB	<f/>
	very	RB	<f/>
	poor	JJ	<f/>
	leave	NN	<f/>
	policy	NN	<f/>
sw03utt/sw_0320_4720.utt:B:92:62	and	CC	<f/>
	uh	UH	<e/>
	i	PRP	<c/>
	just	RB	<f/>
	dont	VBPRB	<f/>
	know	VB	<f/>
	how	WRB	<f/>
	how	WRB	<rm-1/><rpEndSub/>
	women	NNS	<f/>
	do	VBP	<f/>
	it	PRP	<f/>
sw03utt/sw_0320_4720.utt:B:93:62	particularly	RB	<f/>
	single	JJ	<f/>
	parents	NNS	<f/>
	who	WP	<f/>
	dont	VBPRB	<f/>
	have	VB	<f/>
	the	DT	<f/>
	support	NN	<f/>
	at	IN	<f/>
	the	DT	<f/>
	other	JJ	<f/>
	end	NN	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:A:94:63	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:95:63	they	PRP	<f/>
	do	VBP	<f/>
	it	PRP	<f/>
	by	IN	<f/>
	shortchanging	VBG	<f/>
	their	PRP$	<f/>
	kids	NNS	<f/>
sw03utt/sw_0320_4720.utt:A:96:63	theres	EXBES	<f/>
	no	DT	<f/>
	other	JJ	<f/>
	way	NN	<f/>
	i	PRP	<e/>
	mean	VBP	<e/>
	uh	UH	<e/>
	unless	IN	<c/>
	theyre	PRPVBP	<f/>
	part	NN	<f/>
	of	IN	<f/>
	some	DT	<f/>
	extended	JJ	<f/>
	family	NN	<f/>
	which	WDT	<f/>
	is	VBZ	<f/>
	unlikely	JJ	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:97:64	thats	DTBES	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:98:64	thats	DTBES	<f/>
	exactly	RB	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:100:66	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:101:67	people	NNS	<f/>
	moving	VBG	<f/>
	as	RB	<f/>
	much	RB	<f/>
sw03utt/sw_0320_4720.utt:A:102:67	and	CC	<f/>
	uh	UH	<e/>
	they	PRP	<c/>
	just	RB	<f/>
	its	PRPBES	<rm-2/><rpMid/>
	just	RB	<rpEndSub/>
	a	DT	<f/>
	terrible	JJ	<f/>
	choice	NN	<f/>
sw03utt/sw_0320_4720.utt:A:103:67	you	PRP	<f/>
	shouldnt	MDRB	<f/>
	have	VB	<f/>
	to	TO	<f/>
	make	VB	<f/>
	it	PRP	<f/>
sw03utt/sw_0320_4720.utt:B:104:68	uh-huh	UH	<f/>
sw03utt/sw_0320_4720.utt:A:105:69	uh	UH	<e/>
	youre	PRPVBP	<c/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:A:107:71	and	CC	<f/>
	uh	UH	<e/>
sw03utt/sw_0320_4720.utt:B:108:72	$unc$one	CD	<f/>
	of	IN	<f/>
	the	DT	<f/>
	benefits	NNS	<f/>
	we	PRP	<f/>
	get	VBP	<f/>
	of	IN	<f/>
	course	NN	<f/>
	is	VBZ	<f/>
	travel	NN	<f/>
sw03utt/sw_0320_4720.utt:A:109:73	oh	UH	<e/>
	right	UH	<c/>
sw03utt/sw_0320_4720.utt:A:110:73	boy	UH	<f/>
sw03utt/sw_0320_4720.utt:A:111:73	would	MD	<f/>
	i	PRP	<f/>
	like	VB	<f/>
	to	TO	<f/>
	have	VB	<f/>
	that	DT	<f/>
sw03utt/sw_0320_4720.utt:B:112:74	its	PRPBES	<f/>
	wonderful	JJ	<f/>
sw03utt/sw_0320_4720.utt:A:113:75	yeah	UH	<f/>
sw03utt/sw_0320_4720.utt:B:114:76	the	DT	<f/>
	only	JJ	<f/>
	trouble	NN	<f/>
	is	VBZ	<f/>
	that	IN	<f/>
	you	PRP	<f/>
	can	MD	<f/>
	afford	VB	<f/>
	to	TO	<f/>
	go	VB	<f/>
	anywhere	RB	<f/>
sw03utt/sw_0320_4720.utt:B:115:76	but	CC	<f/>
	you	PRP	<f/>
	cant	MDRB	<f/>
	afford	VB	<f/>
	to	TO	<f/>
	stay	VB	<f/>
	once	IN	<f/>
	you	PRP	<f/>
	get	VBP	<f/>
	there	RB	<f/>
sw03utt/sw_0320_4720.utt:A:116:77	oh	UH	<e/>
	listen	VB	<c/>
	i	PRP	<f/>
	have	VBP	<f/>
	friends	NNS	<f/>
	in	IN	<f/>
	a	DT	<f/>
	lot	NN	<f/>
	of	IN	<f/>
	different	JJ	<f/>
	cities	NNS	<f/>
sw03utt/sw_0320_4720.utt:A:117:77	if	IN	<f/>
	you	PRP	<f/>
	just	RB	<f/>
	fly	VBP	<f/>
	me	PRP	<f/>
	there	RB	<f/>
sw03utt/sw_0320_4720.utt:A:118:77	ill	PRPMD	<f/>
	take	VB	<f/>
	care	NN	<f/>
	of	IN	<f/>
	that	DT	<f/>
sw03utt/sw_0320_4720.utt:B:119:78	thats	DTBES	<f/>
	right	JJ	<f/>
sw03utt/sw_0320_4720.utt:B:120:78	you	PRP	<f/>
	have	VBP	<f/>
	to	TO	<f/>
	have	VB	<f/>
	an	DT	<f/>
	awful	JJ	<f/>
	lot	NN	<f/>
	of	IN	<f/>
	fun	NN	<f/>
sw03utt/sw_0320_4720.utt:B:121:78	just	RB	<f/>
	just	RB	<rm-1/><rpEndSub/>
	getting	VBG	<f/>
	there	RB	<f/>
	is	VBZ	<f/>
	has	VBZ	<rm-1/><rpEndSub/>
	to	TO	<f/>
	be	VB	<f/>
	half	PDT	<f/>
	the	DT	<f/>
	fun	NN	<f/>
sw03utt/sw_0320_4720.utt:A:122:79	right	UH	<f/>
sw03utt/sw_0320_4720.utt:A:124:81	so	RB	<f/>
	and	CC	<rm-1/><rpEndSub/>
	uh	UH	<e/>
	i	PRP	<c/>
	guess	VBP	<f/>
	the	DT	<f/>
sw03utt/sw_0321_4902.utt:A:0:1	and	CC	<f/>
	you	PRP	<f/>
	say	VBP	<f/>
	you	PRP	<f/>
	have	VBP	<f/>
	some	DT	<f/>
	strong	JJ	<f/>
	feelings	NNS	<f/>
	about	IN	<f/>
	uh	UH	<e/>
	the	DT	<c/>
	issue	NN	<f/>
sw03utt/sw_0321_4902.utt:B:1:2	uh	UH	<e/>
	yes	UH	<c/>
sw03utt/sw_0321_4902.utt:B:2:2	i	PRP	<f/>
	do	VBP	<f/>
	as	RB	<f/>
	far	RB	<f/>
	as	IN	<f/>
	uh	UH	<e/>
	as	RB	<rm-3/><rpMid/>
	far	RB	<rpMid/>
	as	IN	<rpEndSub/>
	uh	UH	<e/>
	as	RB	<rm-6/><rpMid/>
	far	RB	<rpMid/>
	as	IN	<rpEndSub/>
	immigration	NN	<f/>
	as	IN	<f/>
	a	DT	<f/>
	whole	NN	<f/>
	goes	VBZ	<f/>
sw03utt/sw_0321_4902.utt:A:3:3	uh-huh	UH	<f/>
sw03utt/sw_0321_4902.utt:B:4:4	i	PRP	<f/>
	think	VBP	<f/>
	that	IN	<f/>
	uh	UH	<e/>
	we	PRP	<c/>
	simply	RB	<f/>
	must	MD	<f/>
	start	VB	<f/>
	accepting	VBG	<f/>
	everybody	NN	<f/>
	in	IN	<f/>
	the	DT	<f/>
	world	NN	<f/>
sw03utt/sw_0321_4902.utt:A:5:5	uh-huh	UH	<f/>
sw03utt/sw_0321_4902.utt:B:6:6	uh	UH	<e/>
	i	PRP	<c/>
sw03utt/sw_0321_4902.utt:B:7:6	there	EX	<f/>
	just	RB	<f/>
	is	VBZ	<f/>
	not	RB	<f/>
	going	VBG	<f/>
	to	TO	<f/>
	be	VB	<f/>
	room	NN	<f/>
	for	IN	<f/>
	all	DT	<f/>
	of	IN	<f/>
	us	PRP	<f/>
sw03utt/sw_0321_4902.utt:B:8:6	we	PRP	<f/>
	dont	VBPRB	<f/>
	have	VB	<f/>
	jobs	NNS	<f/>
	now	RB	<f/>
sw03utt/sw_0321_4902.utt:B:9:6	i	PRP	<f/>
	i	PRP	<rm-1/><rpEndSub/>
	think	VBP	<f/>
	uh	UH	<e/>
	i	PRP	<rm-3/><rpMid/>
	think	VBP	<rpEndSub/>
	when	WRB	<f/>
	we	PRP	<f/>
	come	VBP	<f/>
	to	IN	<f/>
	a	DT	<f/>
	time	NN	<f/>
	of	IN	<f/>
	recession	NN	<f/>
	that	IN	<f/>
	its	PRPBES	<f/>
	particularly	RB	<f/>
	important	JJ	<f/>
	that	IN	<f/>
	we	PRP	<f/>
	shut	VBP	<f/>
	our	PRP$	<f/>
	doors	NNS	<f/>
	at	IN	<f/>
	that	DT	<f/>
	time	NN	<f/>
sw03utt/sw_0321_4902.utt:B:10:6	uh	UH	<e/>
	i	PRP	<c/>
	hope	VBP	<f/>
	youre	PRPVBP	<f/>
	$unc$one	CD	<f/>
	of	IN	<f/>
	the	DT	<f/>
	employed	JJ	<f/>
	right	RB	<f/>
	now	RB	<f/>
sw03utt/sw_0321_4902.utt:A:11:7	uh-huh	UH	<f/>
sw03utt/sw_0321_4902.utt:B:12:8	i	PRP	<f/>
	am	VBP	<f/>
	$unc$one	CD	<f/>
	of	IN	<f/>
	the	DT	<f/>
	unemployed	JJ	<f/>
	right	RB	<f/>
	now	RB	<f/>
sw03utt/sw_0321_4902.utt:B:14:10	i	PRP	<f/>
	was	VBD	<f/>
	a	DT	<f/>
	systems	NNS	<f/>
	analysis	NN	<f/>
	and	CC	<f/>
	programmer	NN	<f/>
	for	IN	<f/>
	an	DT	<f/>
	oil	NN	<f/>
	company	NN	<f/>
sw03utt/sw_0321_4902.utt:B:15:10	and	CC	<f/>
	uh	UH	<e/>
	i	PRP	<c/>
	applied	VBD	<f/>
	for	IN	<f/>
	$unc$one	CD	<f/>
	set	NN	<f/>
	of	IN	<f/>
	jobs	NNS	<f/>
	with	IN	<f/>
	a	DT	<f/>
	company	NN	<f/>
	here	RB	<f/>
	in	IN	<f/>
	$unc$dallas	NNP	<f/>
	that	WDT	<f/>
	they	PRP	<f/>
	had	VBD	<f/>
	$unc$two	CD	<f/>
	$unc$hundred	CD	<f/>
	openings	NNS	<f/>
sw03utt/sw_0321_4902.utt:B:16:10	but	CC	<f/>
	they	PRP	<f/>
	had	VBD	<f/>
	$unc$two	CD	<f/>
	$unc$thousand	CD	<f/>
