	(47:82:37)	period	NN	<f/>
4859:B:80:sd	(46:80:3)	oh	UH	<e/>
	(46:80:5)	i	PRP	<f/>
	(46:80:7)	never	RB	<f/>
	(46:80:8)	say	^VBD	<f/>
	(46:80:9)	that	DT	<f/>
4859:B:81:sv	(46:81:0)	that	DT	<f/>
	(46:81:1)	would	MD	<f/>
	(46:81:3)	have	VB	<f/>
	(46:81:4)	been	VBN	<f/>
	(46:81:5)	interesting	JJ	<f/>
4859:A:83:%	(47:83:1)	it	PRP	<f/>
4859:B:84:b	(48:84:1)	yeah	UH	<f/>
4859:B:85:sv	(48:85:1)	i	PRP	<rms id="1"/>
	(48:85:3)	i	PRP	<rps id="1"/><rpnrep id="1"/>
	(48:85:5)	think	VBP	<f/>
	(48:85:6)	thats	DTBES	<f/>
	(48:85:7)	always	RB	<f/>
	(48:85:8)	fascinating	JJ	<f/>
4859:B:86:sd	(48:86:2)	i	PRP	<rms id="2"/>
	(48:86:3)	wish	VBP	<rm id="2"/>
	(48:86:5)	i	PRP	<rps id="2"/>
	(48:86:6)	wish	VBP	<rpnrep id="2"/>
	(48:86:8)	we	PRP	<f/>
	(48:86:9)	had	VBD	<f/>
	(48:86:10)	something	NN	<f/>
4859:A:87:sd	(49:87:4)	when	WRB	<rms id="1"/><rms id="7"/>
	(49:87:9)	when	WRB	<rps id="1"/><rm id="7"/>
	(49:87:10)	it	PRP	<rp id="1"/><rm id="7"/>
	(49:87:11)	first	RB	<rm id="7"/><rpnsub id="1"/>
	(49:87:16)	uh	UH	<i id="7"/><e/>
	(49:87:19)	you	PRP	<i id="7"/><e/>
	(49:87:20)	know	VBP	<i id="7"/><e/>
	(49:87:22)	when	WRB	<rps id="7"/>
	(49:87:23)	it	PRP	<rp id="7"/>
	(49:87:24)	first	RB	<rpnsub id="7"/>
	(49:87:26)	tuned	RB	<f/>
	(49:87:27)	in	IN	<f/>
	(49:87:28)	on	IN	<f/>
	(49:87:29)	that	DT	<f/>
	(49:87:30)	i	PRP	<f/>
	(49:87:32)	you	PRP	<e/>
	(49:87:33)	know	VBP	<e/>
4859:A:88:%	(49:88:0)	its	PRPBES	<f/>
	(49:88:1)	$unc$one	CD	<f/>
	(49:88:2)	thats	WDTBES	<f/>
4859:A:89:sd	(49:89:1)	i	PRP	<f/>
	(49:89:2)	think	VBP	<f/>
	(49:89:3)	it	PRP	<f/>
	(49:89:4)	was	VBD	<f/>
	(49:89:5)	somebody	NN	<f/>
	(49:89:6)	was	VBD	<f/>
	(49:89:9)	just	RB	<rms id="8"/><rms id="9"/>
	(49:89:11)	scarcely	RB	<rm id="8"/><rm id="9"/>
	(49:89:14)	just	RB	<rps id="8"/><rm id="9"/><rpnsub id="8"/>
	(49:89:17)	just	RB	<rps id="9"/><rpnsub id="9"/>
	(49:89:19)	ripping	VBG	<f/>
	(49:89:20)	the	DT	<f/>
	(49:89:21)	hell	NN	<f/>
	(49:89:22)	out	IN	<f/>
	(49:89:23)	of	IN	<f/>
	(49:89:28)	another	DT	<f/>
	(49:89:29)	person	NN	<f/>
4859:A:91:%	(51:91:1)	and	CC	<f/>
	(51:91:3)	i	PRP	<f/>
4859:A:92:sd	(51:92:1)	and	CC	<f/>
	(51:92:3)	everybody	NN	<f/>
	(51:92:4)	was	VBD	<f/>
	(51:92:6)	you	PRP	<e/>
	(51:92:7)	know	VBP	<e/>
	(51:92:9)	making	VBG	<f/>
	(51:92:10)	noise	NN	<f/>
	(51:92:11)	in	IN	<f/>
	(51:92:12)	the	DT	<f/>
	(51:92:13)	background	NN	<f/>
4859:B:94:sv	(52:94:1)	but	CC	<f/>
	(52:94:3)	its	PRPBES	<f/>
	(52:94:4)	usually	RB	<f/>
	(52:94:5)	the	DT	<f/>
	(52:94:6)	$unc$prime	NNP	<f/>
	(52:94:7)	$unc$minister	NNP	<f/>
4859:B:95:^g	(52:95:0)	right	UH	<f/>
4859:A:97:sd	(53:97:0)	heres	RBBES	<f/>
	(53:97:1)	this	DT	<f/>
	(53:97:3)	dude	NN	<f/>
	(53:97:4)	in	IN	<f/>
	(53:97:5)	a	DT	<f/>
	(53:97:6)	wig	NN	<f/>
4859:B:98:sd	(54:98:1)	$unc$thatcher	NNP	<f/>
4859:B:99:sd	(54:99:1)	$unc$major	NNP	<f/>
4859:A:100:sd	(55:100:2)	and	CC	<f/>
	(55:100:4)	i	PRP	<f/>
	(55:100:5)	said	VBD	<f/>
	(55:100:6)	to	IN	<f/>
	(55:100:7)	myself	PRP	<f/>
	(55:100:8)	its	PRPBES	<f/>
	(55:100:9)	another	DT	<f/>
	(55:100:10)	$unc$monty	NNP	<f/>
	(55:100:11)	$unc$python	NNP	<f/>
	(55:100:12)	that	WDT	<f/>
	(55:100:14)	i	PRP	<f/>
	(55:100:15)	didnt	VBDRB	<f/>
	(55:100:16)	know	VB	<f/>
	(55:100:17)	about	IN	<f/>
4859:A:102:sd	(57:102:2)	and	CC	<rms id="2"/>
	(57:102:3)	then	RB	<rm id="2"/>
	(57:102:7)	and	CC	<rps id="2"/>
	(57:102:8)	then	RB	<rpnrep id="2"/>
	(57:102:11)	up	RB	<f/>
	(57:102:12)	jumps	VBZ	<f/>
	(57:102:13)	$unc$margaret	NNP	<f/>
	(57:102:14)	$unc$thatcher	NNP	<f/>
	(57:102:15)	off	IN	<f/>
	(57:102:16)	her	PRP$	<f/>
	(57:102:17)	green	JJ	<f/>
	(57:102:18)	bench	NN	<f/>
4859:A:103:sd	(57:103:1)	and	CC	<f/>
	(57:103:3)	i	PRP	<f/>
	(57:103:4)	said	VBD	<f/>
	(57:103:6)	oh	UH	<e/>
	(57:103:8)	its	PRPBES	<f/>
	(57:103:9)	$unc$parliament	NNP	<f/>
4859:B:104:sv	(58:104:1)	which	WDT	<f/>
	(58:104:2)	could	MD	<f/>
	(58:104:3)	be	VB	<f/>
	(58:104:4)	another	DT	<f/>
	(58:104:7)	of	IN	<f/>
	(58:104:8)	$unc$monty	NNP	<f/>
	(58:104:9)	$unc$python	NNP	<f/>
4859:A:105:ny	(59:105:0)	yeah	UH	<f/>
4859:A:106:sd	(59:106:1)	so	RB	<f/>
	(59:106:4)	i	PRP	<rms id="2"/>
	(59:106:6)	i	PRP	<rps id="2"/><rpnrep id="2"/>
	(59:106:8)	thought	VBD	<f/>
	(59:106:9)	to	IN	<f/>
	(59:106:10)	myself	PRP	<f/>
	(59:106:11)	i	PRP	<f/>
	(59:106:12)	cant	MDRB	<f/>
	(59:106:13)	wait	VB	<f/>
4859:A:107:sd	(59:107:0)	im	PRPVBP	<f/>
	(59:107:1)	going	VBG	<f/>
	(59:107:2)	over	IN	<f/>
	(59:107:4)	to	IN	<rms id="4"/>
	(59:107:6)	to	IN	<rps id="4"/><rpnrep id="4"/>
	(59:107:8)	$unc$britain	NNP	<f/>
	(59:107:10)	in	IN	<rms id="10"/>
	(59:107:11)	mid	JJ	<rm id="10"/>
	(59:107:14)	you	PRP	<i id="10"/><e/>
	(59:107:15)	know	VBP	<i id="10"/><e/>
	(59:107:17)	in	IN	<rps id="10"/>
	(59:107:18)	$unc$mid-may	NNP	<rpnsub id="10"/>
4859:A:108:%	(59:108:2)	i	PRP	<rms id="1"/><rms id="2"/>
	(59:108:4)	i	PRP	<rps id="1"/><rm id="2"/><rpnrep id="1"/>
	(59:108:7)	im	PRPVBP	<rps id="2"/><rpnsub id="2"/>
	(59:108:9)	going	VBG	<f/>
	(59:108:10)	to	TO	<f/>
	(59:108:12)	uh	UH	<e/>
	(59:108:15)	you	PRP	<e/>
	(59:108:16)	know	VBP	<e/>
	(59:108:23)	you	PRP	<e/>
	(59:108:24)	know	VBP	<e/>
	(59:108:29)	approach	VB	<f/>
	(59:108:31)	my	PRP$	<f/>
	(59:108:33)	uh	UH	<e/>
	(59:108:36)	you	PRP	<e/>
	(59:108:37)	know	VBP	<e/>
4859:A:109:sd	(59:109:0)	this	DT	<f/>
	(59:109:1)	is	VBZ	<f/>
	(59:109:2)	how	WRB	<f/>
	(59:109:3)	i	PRP	<f/>
	(59:109:4)	discovered	VBD	<f/>
	(59:109:6)	you	PRP	<e/>
	(59:109:7)	know	VBP	<e/>
	(59:109:10)	the	DT	<rms id="8"/>
	(59:109:13)	the	DT	<rps id="8"/>
	(59:109:14)	$unc$prime	NNP	<rp id="8"/>
	(59:109:15)	ministers	NNPPOS	<rp id="8"/>
	(59:109:17)	you	PRP	<e/>
	(59:109:18)	know	VBP	<e/>
	(59:109:20)	question	NN	<rpnsub id="8"/>
	(59:109:22)	and	CC	<f/>
	(59:109:23)	answer	NN	<f/>
	(59:109:24)	period	NN	<f/>
	(59:109:26)	you	PRP	<e/>
	(59:109:27)	know	VBP	<e/>
4859:B:111:sd	(60:111:1)	i	PRP	<rms id="1"/>
	(60:111:3)	i	PRP	<rps id="1"/><rpnrep id="1"/>
	(60:111:5)	have	VBP	<f/>
	(60:111:6)	seen	VBN	<f/>
	(60:111:7)	that	DT	<f/>
4859:B:112:sv	(60:112:1)	and	CC	<f/>
	(60:112:4)	uh	UH	<e/>
	(60:112:7)	a	DT	<rms id="3"/>
	(60:112:9)	aside	RB	<rps id="3"/><rpnsub id="3"/>
	(60:112:11)	from	IN	<f/>
	(60:112:12)	the	DT	<f/>
	(60:112:13)	level	NN	<f/>
	(60:112:14)	of	IN	<f/>
	(60:112:15)	wit	NN	<f/>
	(60:112:16)	which	WDT	<f/>
	(60:112:17)	is	VBZ	<f/>
	(60:112:18)	much	RB	<f/>
	(60:112:19)	higher	JJR	<f/>
	(60:112:20)	than	IN	<f/>
	(60:112:21)	generally	RB	<f/>
	(60:112:22)	in	IN	<f/>
	(60:112:23)	$unc$american	NNP	<f/>
	(60:112:24)	politics	NN	<f/>
	(60:112:26)	uh	UH	<e/>
	(60:112:28)	which	WDT	<f/>
	(60:112:29)	i	PRP	<f/>
	(60:112:30)	really	RB	<f/>
	(60:112:31)	enjoy	VBP	<f/>
	(60:112:32)	i	PRP	<f/>
	(60:112:33)	really	RB	<f/>
	(60:112:34)	like	VBP	<f/>
	(60:112:35)	the	DT	<f/>
	(60:112:36)	fact	NN	<f/>
	(60:112:37)	that	IN	<f/>
	(60:112:38)	they	PRP	<f/>
	(60:112:39)	have	VBP	<f/>
	(60:112:40)	a	DT	<f/>
	(60:112:41)	chance	NN	<f/>
	(60:112:42)	to	TO	<f/>
	(60:112:43)	ask	VB	<f/>
	(60:112:44)	hard	JJ	<f/>
	(60:112:45)	real	JJ	<f/>
	(60:112:46)	questions	NNS	<f/>
	(60:112:47)	i	PRP	<f/>
	(60:112:48)	think	VBP	<f/>
4859:B:113:sv	(60:113:1)	and	CC	<f/>
	(60:113:3)	its	PRPBES	<f/>
	(60:113:4)	unlike	IN	<f/>
	(60:113:5)	the	DT	<f/>
	(60:113:6)	fairly	RB	<f/>
	(60:113:7)	controlled	JJ	<f/>
	(60:113:9)	uh	UH	<e/>
	(60:113:11)	press	NN	<f/>
	(60:113:12)	conferences	NNS	<f/>
	(60:113:13)	that	WDT	<f/>
	(60:113:14)	$unc$presidents	NNPS	<f/>
	(60:113:15)	of	IN	<f/>
	(60:113:16)	the	DT	<f/>
	(60:113:17)	$unc$united	NNP	<f/>
	(60:113:18)	$unc$states	NNPS	<f/>
	(60:113:19)	have	VBP	<f/>
	(60:113:20)	here	RB	<f/>
	(60:113:21)	where	WRB	<f/>
	(60:113:23)	they	PRP	<rms id="19"/>
	(60:113:25)	they	PRP	<rps id="19"/><rpnrep id="19"/>
	(60:113:27)	always	RB	<f/>
	(60:113:28)	seem	VBP	<f/>
4859:A:114:b	(61:114:0)	yeah	UH	<f/>
4548:A:0:fo_o_fw_"_by_bc	(1:0:1)	well	UH	<e/>
	(1:0:4)	actually	UH	<e/>
	(1:0:7)	uh	UH	<e/>
4548:A:2:sd	(3:2:1)	i	PRP	<rms id="1"/>
	(3:2:3)	i	PRP	<rps id="1"/><rpnrep id="1"/>
	(3:2:5)	dont	VBPRB	<f/>
	(3:2:6)	think	VB	<f/>
	(3:2:7)	im	PRPVBP	<f/>
	(3:2:8)	in	IN	<f/>
	(3:2:9)	the	DT	<f/>
	(3:2:11)	uh	UH	<e/>
	(3:2:13)	majority	NN	<f/>
	(3:2:15)	of	IN	<rms id="10"/>
	(3:2:19)	in	IN	<rps id="10"/><rpndel id="10"/><rms id="11"/>
	(3:2:21)	in	IN	<rps id="11"/><rpnrep id="11"/>
	(3:2:23)	$unc$texas	NNP	<f/>
4548:A:3:sd	(3:3:1)	i	PRP	<f/>
	(3:3:2)	dont	VBPRB	<f/>
	(3:3:3)	think	VB	<f/>
	(3:3:4)	i	PRP	<f/>
	(3:3:5)	agree	VBP	<f/>
	(3:3:6)	with	IN	<f/>
4548:B:4:b	(4:4:2)	oh	UH	<e/>
	(4:4:4)	really	UH	<f/>
4548:A:5:nn	(5:5:0)	no	UH	<f/>
4548:B:6:qy^d	(6:6:0)	you	PRP	<f/>
	(6:6:1)	dont	VBPRB	<f/>
	(6:6:2)	believe	VB	<f/>
	(6:6:3)	in	IN	<f/>
	(6:6:4)	it	PRP	<f/>
4548:A:7:no	(7:7:1)	uh	UH	<e/>
	(7:7:3)	i	PRP	<f/>
	(7:7:4)	wouldnt	MDRB	<f/>
	(7:7:5)	say	VB	<f/>
	(7:7:6)	that	DT	<f/>
4548:A:8:sd	(7:8:0)	i	PRP	<f/>
	(7:8:1)	think	VBP	<f/>
	(7:8:2)	i	PRP	<f/>
	(7:8:3)	would	MD	<f/>
	(7:8:4)	have	VB	<f/>
	(7:8:5)	said	VBN	<f/>
	(7:8:6)	that	DT	<f/>
	(7:8:7)	a	DT	<f/>
	(7:8:8)	few	JJ	<f/>
	(7:8:9)	years	NNS	<f/>
	(7:8:10)	ago	RB	<f/>
4548:A:10:sd	(9:10:0)	when	WRB	<f/>
	(9:10:1)	i	PRP	<f/>
	(9:10:2)	was	VBD	<f/>
	(9:10:3)	younger	JJR	<f/>
	(9:10:4)	i	PRP	<f/>
	(9:10:5)	thought	VBD	<f/>
	(9:10:6)	it	PRP	<f/>
	(9:10:7)	was	VBD	<f/>
	(9:10:9)	uh	UH	<e/>
	(9:10:12)	a	DT	<f/>
	(9:10:13)	sign	NN	<f/>
	(9:10:14)	of	IN	<f/>
	(9:10:15)	a	DT	<f/>
	(9:10:16)	civilized	JJ	<f/>
	(9:10:17)	society	NN	<f/>
	(9:10:18)	if	IN	<f/>
	(9:10:19)	you	PRP	<f/>
	(9:10:20)	didnt	VBDRB	<f/>
	(9:10:21)	have	VB	<f/>
	(9:10:23)	uh	UH	<e/>
	(9:10:25)	capital	JJ	<f/>
	(9:10:26)	punishment	NN	<f/>
4548:A:11:sd	(9:11:1)	but	CC	<f/>
	(9:11:4)	um	UH	<e/>
	(9:11:7)	uh	UH	<e/>
	(9:11:9)	maybe	RB	<f/>
	(9:11:10)	slowly	RB	<f/>
	(9:11:11)	changing	VBG	<f/>
	(9:11:12)	my	PRP$	<f/>
	(9:11:13)	opinion	NN	<f/>
4548:B:12:b	(10:12:0)	yeah	UH	<f/>
4548:A:13:sd	(11:13:0)	im	PRPVBP	<f/>
	(11:13:1)	not	RB	<f/>
	(11:13:2)	thoroughly	RB	<f/>
	(11:13:3)	opposed	JJ	<f/>
	(11:13:4)	to	IN	<f/>
	(11:13:5)	it	PRP	<f/>
4548:A:14:sd	(11:14:0)	i	PRP	<f/>
	(11:14:1)	still	RB	<f/>
	(11:14:2)	think	VBP	<f/>
	(11:14:3)	its	PRPBES	<f/>
	(11:14:4)	sort	RB	<f/>
	(11:14:5)	of	RB	<f/>
	(11:14:6)	true	JJ	<f/>
	(11:14:7)	that	IN	<f/>
	(11:14:8)	a	DT	<f/>
	(11:14:9)	more	RBR	<f/>
	(11:14:10)	civilized	JJ	<f/>
	(11:14:11)	society	NN	<f/>
	(11:14:12)	wouldnt	MDRB	<f/>
	(11:14:13)	have	VB	<f/>
	(11:14:14)	to	TO	<f/>
	(11:14:15)	use	VB	<f/>
	(11:14:16)	capital	JJ	<f/>
	(11:14:17)	punishment	NN	<f/>
4548:A:15:sd	(11:15:1)	but	CC	<f/>
	(11:15:3)	im	PRPVBP	<f/>
	(11:15:4)	beginning	VBG	<f/>
	(11:15:5)	to	TO	<f/>
	(11:15:6)	believe	VB	<f/>
	(11:15:7)	this	DT	<f/>
	(11:15:8)	is	VBZ	<f/>
	(11:15:9)	less	RBR	<f/>
	(11:15:10)	civilized	JJ	<f/>
	(11:15:11)	society	NN	<f/>
	(11:15:12)	than	IN	<f/>
	(11:15:13)	i	PRP	<f/>
	(11:15:14)	thought	VBD	<f/>
4548:B:16:sd	(12:16:1)	you	PRP	<f/>
	(12:16:2)	sound	VBP	<f/>
	(12:16:3)	a	DT	<f/>
	(12:16:4)	lot	NN	<f/>
	(12:16:5)	like	IN	<f/>
	(12:16:6)	a	DT	<f/>
	(12:16:7)	friend	NN	<f/>
	(12:16:8)	of	IN	<f/>
	(12:16:9)	mine	PRP	<f/>
	(12:16:11)	a	DT	<rms id="10"/>
	(14:18:1)	a	DT	<rps id="10"/><rpnrep id="10"/>
	(14:18:3)	girl	NN	<f/>
	(14:18:4)	i	PRP	<f/>
	(14:18:5)	hang	VBP	<f/>
	(14:18:6)	out	RP	<f/>
	(14:18:7)	with	IN	<f/>
4548:A:17:b	(13:17:0)	uh-huh	UH	<f/>
4548:B:19:sd	(14:19:0)	she	PRP	<f/>
	(14:19:1)	has	VBZ	<f/>
	(14:19:3)	very	RB	<rms id="3"/>
	(14:19:5)	very	RB	<rps id="3"/><rpnrep id="3"/>
	(14:19:7)	black	JJ	<f/>
	(14:19:8)	and	CC	<f/>
	(14:19:9)	white	JJ	<f/>
	(14:19:11)	opinions	NNS	<f/>
	(14:19:13)	you	PRP	<e/>
	(14:19:14)	know	VBP	<e/>
4548:B:20:sd	(14:20:0)	theres	EXBES	<f/>
	(14:20:1)	no	DT	<f/>
	(14:20:2)	gray	NN	<f/>
	(14:20:3)	in	IN	<f/>
	(14:20:4)	her	PRP$	<f/>
	(14:20:5)	opinions	NNS	<f/>
	(14:20:7)	you	PRP	<e/>
	(14:20:8)	know	VBP	<e/>
4548:B:21:sd	(14:21:1)	she	PRP	<rms id="1"/>
	(14:21:3)	she	PRP	<rps id="1"/><rpnrep id="1"/>
	(14:21:5)	probably	RB	<f/>
	(14:21:6)	would	MD	<f/>
	(14:21:7)	agree	VB	<f/>
	(14:21:8)	more	RBR	<f/>
	(14:21:9)	with	IN	<f/>
	(14:21:10)	you	PRP	<f/>
4548:B:22:h	(14:22:2)	but	CC	<rms id="1"/>
	(14:22:6)	but	CC	<rps id="1"/><rpnrep id="1"/>
	(14:22:9)	i	PRP	<f/>
	(14:22:10)	dont	VBPRB	<f/>
	(14:22:11)	know	VB	<f/>
4548:B:23:sv	(14:23:0)	i	PRP	<f/>
	(14:23:1)	think	VBP	<f/>
	(14:23:2)	i	PRP	<f/>
	(14:23:3)	would	MD	<f/>
	(14:23:4)	rather	RB	<f/>
	(14:23:5)	a	DT	<f/>
	(14:23:6)	person	NN	<f/>
	(14:23:7)	go	VB	<f/>
	(14:23:8)	ahead	RB	<f/>
	(14:23:9)	and	CC	<f/>
	(14:23:10)	be	VB	<f/>
	(14:23:11)	put	VBN	<f/>
	(14:23:12)	down	RP	<f/>
	(14:23:13)	than	IN	<f/>
	(14:23:14)	give	VB	<f/>
	(14:23:15)	them	PRP	<f/>
	(14:23:16)	the	DT	<f/>
	(14:23:18)	opportunity	NN	<f/>
	(14:23:19)	to	TO	<f/>
	(14:23:20)	get	VB	<f/>
	(14:23:21)	out	RB	<f/>
	(14:23:22)	and	CC	<f/>
	(14:23:23)	do	VB	<f/>
	(14:23:24)	it	PRP	<f/>
	(14:23:25)	again	RB	<f/>
4548:B:24:sd	(14:24:0)	ive	PRPVBP	<f/>
	(14:24:1)	never	RB	<f/>
	(14:24:2)	had	VBN	<f/>
	(14:24:4)	a	DT	<rms id="4"/>
	(14:24:6)	a	DT	<rps id="4"/><rpnrep id="4"/>
	(14:24:8)	punishment	NN	<f/>
	(14:24:9)	or	CC	<f/>
	(14:24:11)	a	DT	<rms id="8"/>
	(14:24:13)	a	DT	<rps id="8"/><rpnrep id="8"/>
	(14:24:15)	crime	NN	<f/>
	(14:24:16)	like	IN	<f/>
	(14:24:17)	a	DT	<f/>
	(14:24:18)	murder	NN	<f/>
	(14:24:19)	touch	VB	<f/>
	(14:24:20)	my	PRP$	<f/>
	(14:24:21)	immediate	JJ	<f/>
	(14:24:22)	family	NN	<f/>
4548:A:25:b	(15:25:0)	uh-huh	UH	<f/>
4548:B:26:sd	(16:26:2)	but	CC	<f/>
	(16:26:4)	i	PRP	<f/>
	(16:26:5)	still	RB	<f/>
	(16:26:6)	feel	VBP	<f/>
	(16:26:7)	very	RB	<f/>
	(16:26:8)	strongly	RB	<f/>
	(16:26:9)	that	IN	<f/>
	(16:26:10)	capital	JJ	<f/>
	(16:26:11)	punishment	NN	<f/>
	(16:26:12)	is	VBZ	<f/>
	(16:26:13)	a	DT	<f/>
	(16:26:14)	good	JJ	<f/>
	(16:26:15)	way	NN	<f/>
	(16:26:17)	to	TO	<rms id="14"/>
	(16:26:19)	to	TO	<rps id="14"/><rpnrep id="14"/>
	(16:26:21)	punish	VB	<f/>
	(16:26:22)	especially	RB	<f/>
	(16:26:23)	criminals	NNS	<f/>
	(16:26:24)	who	WP	<f/>
	(16:26:25)	seem	VBP	<f/>
	(16:26:26)	to	TO	<f/>
	(16:26:27)	have	VB	<f/>
	(16:26:28)	absolutely	RB	<f/>
	(16:26:29)	no	DT	<f/>
	(16:26:30)	remorse	NN	<f/>
	(16:26:31)	for	IN	<f/>
	(16:26:32)	what	WP	<f/>
	(16:26:33)	theyve	PRPVBP	<f/>
	(16:26:34)	done	VBN	<f/>
4548:A:27:b	(17:27:0)	yeah	UH	<f/>
4548:B:28:sv	(18:28:1)	and	CC	<f/>
	(18:28:3)	we	PRP	<f/>
	(18:28:4)	see	VBP	<f/>
	(18:28:5)	that	DT	<f/>
	(18:28:6)	more	RBR	<f/>
	(18:28:7)	and	CC	<f/>
	(18:28:8)	more	RBR	<f/>
4548:B:29:sd	(18:29:1)	like	UH	<e/>
	(18:29:3)	in	IN	<f/>
	(18:29:4)	our	PRP$	<f/>
	(18:29:5)	state	NN	<f/>
	(18:29:6)	right	RB	<f/>
	(18:29:7)	now	RB	<f/>
	(18:29:8)	theres	EXBES	<f/>
	(18:29:9)	a	DT	<f/>
	(18:29:10)	$unc$fourteen	CD	<f/>
	(18:29:11)	year	NN	<f/>
	(18:29:12)	old	JJ	<f/>
	(18:29:13)	boy	NN	<f/>
	(18:29:14)	who	WP	<f/>
	(18:29:15)	raped	VBD	<f/>
	(18:29:16)	and	CC	<f/>
	(18:29:17)	then	RB	<f/>
	(18:29:18)	killed	VBD	<f/>
	(18:29:19)	a	DT	<f/>
	(18:29:20)	$unc$seven	CD	<f/>
	(18:29:21)	year	NN	<f/>
	(18:29:22)	old	JJ	<f/>
	(18:29:23)	girl	NN	<f/>
4548:A:30:b	(19:30:0)	uh-huh	UH	<f/>
4548:B:31:sd	(20:31:2)	you	PRP	<e/>
	(20:31:3)	know	VBP	<e/>
	(20:31:5)	thats	WDTBES	<f/>
	(20:31:6)	$unc$fourteen	CD	<f/>
	(20:31:7)	years	NNS	<f/>
	(20:31:8)	old	JJ	<f/>
4548:B:32:qh	(20:32:0)	whats	WPBES	<f/>
	(20:32:1)	he	PRP	<f/>
	(20:32:2)	going	VBG	<f/>
	(20:32:3)	to	TO	<f/>
	(20:32:4)	be	VB	<f/>
	(20:32:5)	doing	VBG	<f/>
	(20:32:6)	when	WRB	<f/>
	(20:32:7)	he	PRP	<f/>
	(20:32:8)	turns	VBZ	<f/>
	(20:32:9)	into	IN	<f/>
	(20:32:10)	an	DT	<f/>
	(20:32:11)	adult	NN	<f/>
4548:A:33:aa	(21:33:0)	yeah	UH	<f/>
4548:A:34:sv	(21:34:0)	i	PRP	<f/>
	(21:34:1)	certainly	RB	<f/>
	(21:34:2)	dont	VBPRB	<f/>
	(21:34:4)	uh	UH	<e/>
	(21:34:6)	advocate	VB	<f/>
	(21:34:7)	turning	VBG	<f/>
	(21:34:8)	people	NNS	<f/>
	(21:34:9)	like	IN	<f/>
	(21:34:10)	that	DT	<f/>
	(21:34:11)	loose	JJ	<f/>
4548:B:35:b	(22:35:0)	yeah	UH	<f/>
4548:A:36:sv	(23:36:0)	im	PRPVBP	<f/>
	(23:36:1)	not	RB	<f/>
	(23:36:2)	sure	JJ	<f/>
	(23:36:3)	executing	VBG	<f/>
	(23:36:4)	them	PRP	<f/>
	(23:36:6)	uh	UH	<e/>
	(23:36:8)	does	VBZ	<f/>
	(23:36:9)	anymore	RB	<f/>
	(23:36:10)	than	IN	<f/>
	(23:36:11)	keeping	VBG	<f/>
	(23:36:12)	them	PRP	<f/>
	(23:36:13)	in	IN	<f/>
	(23:36:14)	jail	NN	<f/>
4548:A:37:%	(23:37:1)	but	CC	<f/>
	(23:37:4)	uh	UH	<e/>
4548:B:38:aa	(24:38:0)	no	UH	<f/>
4548:B:39:sv	(24:39:0)	it	PRP	<f/>
	(24:39:1)	doesnt	VBZRB	<f/>
4548:B:40:sv	(24:40:1)	but	CC	<f/>
	(26:42:0)	it	PRP	<f/>
	(26:42:1)	costs	VBZ	<f/>
	(26:42:2)	less	JJR	<f/>
4548:A:43:b	(27:43:0)	yeah	UH	<f/>
4548:A:44:sv	(27:44:1)	that	DT	<rms id="1"/>
	(27:44:3)	thats	DTBES	<rps id="1"/><rpnsub id="1"/>
	(27:44:6)	a	DT	<f/>
	(27:44:7)	factor	NN	<f/>
4548:B:45:b	(28:45:2)	and	CC	<f/>
	(28:45:5)	yeah	UH	<f/>
4548:B:46:sd	(28:46:0)	to	IN	<f/>
	(28:46:1)	me	PRP	<f/>
	(28:46:2)	it	PRP	<f/>
	(28:46:3)	is	VBZ	<f/>
4548:B:47:sd	(28:47:1)	i	PRP	<e/>
	(28:47:2)	mean	VBP	<e/>
	(28:47:4)	i	PRP	<f/>
	(28:47:5)	work	VBP	<f/>
	(28:47:6)	and	CC	<f/>
	(28:47:7)	i	PRP	<f/>
	(28:47:8)	pay	VBP	<f/>
	(28:47:9)	my	PRP$	<f/>
	(28:47:10)	taxes	NNS	<f/>
4548:B:48:sd	(28:48:1)	and	CC	<f/>
	(28:48:3)	i	PRP	<f/>
	(28:48:4)	lived	VBD	<f/>
	(28:48:5)	out	IN	<f/>
	(28:48:6)	in	IN	<f/>
	(28:48:7)	$unc$texas	NNP	<f/>
	(28:48:8)	for	IN	<f/>
	(28:48:9)	a	DT	<f/>
	(28:48:10)	little	JJ	<f/>
	(28:48:11)	while	NN	<f/>
4548:B:49:%	(28:49:1)	and	CC	<f/>
	(28:49:3)	theyre	PRPVBP	<f/>
4548:B:50:sd	(28:50:1)	and	CC	<f/>
	(28:50:3)	thats	DTBES	<f/>
	(28:50:4)	a	DT	<f/>
	(28:50:5)	pretty	RB	<f/>
	(28:50:6)	heavy	JJ	<f/>
	(28:50:7)	state	NN	<f/>
	(28:50:8)	compared	VBN	<f/>
	(28:50:9)	to	IN	<f/>
	(28:50:10)	$unc$georgia	NNP	<f/>
4548:B:51:sd	(28:51:1)	i	PRP	<e/>
	(28:51:2)	mean	VBP	<e/>
	(28:51:4)	you	PRP	<f/>
	(28:51:5)	guys	NNS	<f/>
	(28:51:7)	are	VBP	<rms id="5"/>
	(28:51:9)	are	VBP	<rps id="5"/><rpnrep id="5"/>
	(28:51:11)	a	DT	<f/>
	(28:51:12)	lot	RB	<f/>
	(28:51:13)	more	JJR	<f/>
	(28:51:15)	uh	UH	<e/>
	(28:51:17)	for	IN	<f/>
	(28:51:18)	to	IN	<f/>
